USC00096838,779Q,779
USC00097087,748S,748
USC00097171,767R,767
USC00097276,786S,786
USC00097528,761Q,761
USC00097600,725S,725
USC00097777,754S,754
USC00097808,761S,761
USC00097827,643R,643
USC00098064,744S,744
USC00098436,723Q,723
USC00098476,769R,769
USC00098496,778R,778
USC00098535,735S,735
USC00098661,749S,749
USC00098666,792Q,792
USC00098703,769R,769
USC00098740,707S,707
USC00098950,725S,725
USC00098974,783Q,783
USC00099027,767Q,767
USC00099124,760R,760
USC00099141,740S,740
USC00099157,729S,729
USC00099186,788S,788
USC00099194,761S,761
USC00099291,728S,728
USC00099466,731R,731
USC00099486,710R,710
USC00099502,779R,779
USC00100010,592S,592
USC00100227,587R,587
USC00100282,617Q,617
USC00100347,587R,587
USC00100375,575R,575
USC00100448,623S,623
USC00100470,544R,544
USC00100528,574Q,574
USC00100667,564S,564
USC00100803,561R,561
USC00100915,580R,580
USC00101017,608S,608
USC00101018,661Q,661
USC00101079,585S,585
USC00101180,651S,651
USC00101195,684S,684
USC00101220,611S,611
USC00101363,561S,561
USC00101380,664R,664
USC00101408,623S,623
USC00101514,545S,545
USC00101551,625S,625
USC00101663,595R,595
USC00101671,547S,547
USC00101831,509Q,509
USC00101956,577R,577
USC00102159,561S,561
USC00102187,621Q,621
USC00102246,556R,556
USC00102260,553R,553
USC00102390,541R,541
USC00102444,649R,649
USC00102575,513R,513
USC00102577,517Q,517
USC00102676,530S,530
USC00102707,545S,545
USC00102845,630C,630
USC00102875,571S,571
USC00102892,562R,562
USC00102942,637S,637
USC00103108,562R,562
USC00103110,551R,551
USC00103143,602S,602
USC00103297,588S,588
USC00103448,623S,623
USC00103554,561R,561
USC00103558,559Q,559
USC00103631,680R,680
USC00103732,587S,587
USC00103760,659S,659
USC00103771,578S,578
USC00103882,545R,545
USC00103932,654S,654
USC00103940,568Q,568
USC00103964,590R,590
USC00104140,614S,614
USC00104150,552R,552
USC00104268,555R,555
USC00104295,618Q,618
USC00104318,660Q,660
USC00104384,590R,590
USC00104442,597S,597
USC00104455,591S,591
USC00104456,544S,544
USC00104598,535R,535
USC00104670,634S,634
USC00104793,636Q,636
USC00104831,578S,578
USC00104845,548S,548
USC00105013,599R,599
USC00105015,625Q,625
